region,unit_id,local_index,selected,score,dprime,delay_lick_coupling,tf_selectivity,attention,prediction_gain,delay_rate_hz,preferred_class,neuron_type,reasons
right ALM,72,15,False,-0.45694018059901653,0.15816515796535074,0.07067359557900471,0.0006742183119058609,0.00013930030229872256,0.0012936865914897732,2.1929824352264404,Left,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
right Striatum,200,31,False,-0.458587496800801,0.34513825988789143,0.0,0.0010090310126543045,0.0032936172700592137,0.0,0.6578947305679321,Left,delay_suppress,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context.
left Striatum,147,34,False,-0.4586830959059388,0.41750159480885546,0.0,0.0019516611471772193,0.004427542807290413,0.0,0.7894736528396606,Right,sparse,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context.
left Striatum,159,46,False,-0.4741088674865956,0.5269319537163986,0.0,0.000954706221818924,0.0060314683758452645,0.0,0.4385964870452881,Right,sparse,SPEC-TCNN neuron attention is high (a=0.006); the unit is used as past context.
left ALM,43,42,False,-0.47640391434399487,1.3518451321204992,0.0,0.0015905346721410752,0.0002730389274006461,0.0,4.429824352264404,Right,delay_ramp,Choice-discriminative delay rate (d′=1.35 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
left Striatum,137,24,False,-0.47767405085436154,0.6040403540057147,0.0,0.00047430619597435,0.006514946088925551,0.0,2.8070175647735596,Right,lick_burst,SPEC-TCNN neuron attention is high (a=0.007); the unit is used as past context.
right ALM,89,32,False,-0.4790170829428445,0.28977478757687436,0.04795120673069255,0.0009063985198736191,0.0001588946921980962,0.001608130143562084,1.9736839532852173,Left,sample_sensory,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002).
left Striatum,114,1,False,-0.48215958781006624,0.32902787061634536,0.00824462545478321,0.0014556258916854858,0.004041232764038592,0.00024735051534043484,2.6315784454345703,Right,tonic,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.000).
left Striatum,134,21,False,-0.4862452562435006,0.4440530612703613,0.0,0.0011752601712942123,0.0055517413482731315,0.0,0.5701754689216614,Right,delay_suppress,SPEC-TCNN neuron attention is high (a=0.006); the unit is used as past context.
right Striatum,209,40,False,-0.4932400808876268,0.29558899719662746,0.0,0.0008088679984211922,0.003315213644515495,0.0,2.4561405181884766,Ignore,lick_burst,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context.
right Striatum,223,54,False,-0.49417536391062145,0.4342721370259804,0.0,0.0005395859479904175,0.0031190962120166052,0.0,2.324561357498169,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context.
left Striatum,125,12,False,-0.5006858103443428,0.15339436739330697,0.024678613680846628,0.0009364334866404534,0.0038931982675338168,0.000521954799821296,2.675438642501831,Left,lick_burst,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
right ALM,91,34,False,-0.5017412677308057,0.260980506103984,0.0,0.002402516081929207,0.00014003915157776255,0.0,2.587719202041626,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right Striatum,206,37,False,-0.5041174580231015,0.39670924614411607,0.0,0.0005423046648502349,0.0027698178238875692,0.0,1.8859649896621704,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context.
left ALM,10,9,False,-0.5066787793991062,0.7760688603458964,0.0,0.0023885812610387803,0.0001535211306433739,0.0,1.8859649896621704,Right,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right Striatum,216,47,False,-0.5095085241806611,0.2802758806707958,0.00471782649548881,0.00050175990909338,0.003665839190435934,0.00026803632039678444,2.675438404083252,Ignore,lick_burst,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.000).
right Striatum,187,18,False,-0.5134676638545916,0.30584511799608904,0.0,0.0005978956818580628,0.003760780492466523,0.0,2.6315789222717285,Left,lick_burst,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context.
left Striatum,148,35,False,-0.5146303195787356,0.1999999230575564,0.010515521540160713,0.0012248605489730835,0.004349489490939744,0.0004988180013984484,2.5438594818115234,Left,lick_burst,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.000).
left ALM,31,30,False,-0.5174424616783055,0.5400616793182061,0.0,0.0027674632146954536,0.00012124714739177847,0.0,2.4561400413513184,Ignore,sample_sensory,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right Striatum,210,41,False,-0.5206566389298402,0.2814389887865367,0.0,0.0005877758841961623,0.003670105391051495,0.0,0.7456139922142029,Ignore,sparse,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context.
right ALM,80,23,False,-0.5222337699065309,0.506892015821995,0.021763696860644874,0.0009309016168117523,0.00019742503043433793,0.0012767598015594652,2.3684210777282715,Right,lick_burst,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
left Striatum,135,22,False,-0.5241164386033745,0.33121742916156516,0.0,0.001192270265892148,0.004139605332267865,0.0,0.4385965168476105,Left,sparse,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context.
left Striatum,138,25,False,-0.5242343080776201,0.5086419446760155,0.0,0.00037939324975013735,0.004198243882448476,0.0,2.5438594818115234,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context.
left ALM,44,43,False,-0.5278561265851676,0.7801894997082348,0.0,0.0016784626990556718,0.00015415504233555214,0.0,0.5701754689216614,Right,delay_suppress,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
left Striatum,145,32,False,-0.5425713374145444,0.4109458929334843,0.0,0.0005568230524659156,0.0036999445261008275,0.0,2.324561357498169,Ignore,lick_burst,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context.
left ALM,13,12,False,-0.5468895412706232,0.8157043605435123,0.0,0.0009412987157702446,0.00015972822153145663,0.0,2.1929824352264404,Right,lick_burst,Choice-discriminative delay rate (d′=0.82 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
left Striatum,154,41,False,-0.5505453187829161,0.40173106647198215,0.0,0.00022960100322961808,0.005321683098360649,0.0,2.7192986011505127,Ignore,lick_burst,SPEC-TCNN neuron attention is high (a=0.005); the unit is used as past context.
left ALM,42,41,False,-0.5535914976522457,0.6686572603441517,0.0,0.0011777646839618682,0.00013788590853524104,0.0,1.7982454299926758,Left,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right Striatum,198,29,False,-0.5542855033973343,0.28120221598753015,0.0,0.0003284629434347153,0.003020057092706341,0.0,2.6315786838531494,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context.
right ALM,109,52,False,-0.5582897001643654,0.13357435288275168,0.030599078431990216,0.0008267637342214585,0.00013107220929318094,0.00034450826759831004,2.3684208393096924,Left,lick_burst,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.000).
left ALM,41,40,False,-0.5603260953302072,0.26630137470551746,0.013818944562367859,0.0004547029733657837,9.221019634944079e-05,0.00042163087296648614,2.5438597202301025,Right,lick_burst,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.000).
left Striatum,121,8,False,-0.5622849317975993,0.31917952716049763,0.0,0.0005044247955083847,0.004490471571961508,0.0,2.061403274536133,Right,tonic,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context.
right ALM,103,46,False,-0.5638228460575445,0.4439372142426989,0.0,0.0013438817579299212,0.00018537932589517502,0.0,0.6578947305679321,Left,delay_suppress,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
left ALM,19,18,False,-0.564111878831252,0.4866088336415299,0.0,0.0013967206701636314,0.00011493631395740807,0.0,0.5701753497123718,Ignore,sparse,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
left ALM,32,31,False,-0.5677817933906365,0.4427339010636307,0.0,0.0014160359278321266,8.251659628802427e-05,0.0,2.6315789222717285,Right,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right ALM,74,17,False,-0.5686833222278831,0.16261432778775559,0.0,0.0016883669421076774,0.00012043734258535846,0.0,1.9298244714736938,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right ALM,111,54,False,-0.5695628677574394,0.31395291273578596,0.0,0.001458062045276165,0.00016278328675495643,0.0,1.6666667461395264,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right Striatum,197,28,False,-0.5736131767343862,0.11086711177856579,0.005172001980671702,0.00032305363565683366,0.00309456861422219,0.00011623244568097309,2.412280321121216,Right,lick_burst,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.000).
right Striatum,213,44,False,-0.5796247799030848,0.09863554832902187,0.0,0.0004655469208955765,0.0030569477440581913,0.0,2.499999761581421,Left,tonic,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context.
left Striatum,120,7,False,-0.5859471888694097,0.2343834069369099,0.0,0.0004563378170132637,0.004501640813727388,0.0,2.1929824352264404,Ignore,sample_sensory,SPEC-TCNN neuron attention is high (a=0.005); the unit is used as past context.
left ALM,55,54,False,-0.5870408686761651,0.269659399926696,0.0,0.0013147706165909767,9.252036201645693e-05,0.0,2.412280559539795,Left,sample_sensory,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right ALM,75,18,False,-0.5882139044009483,0.24494155980161247,0.0,0.0013194147497415543,0.00014307469053749872,0.0,2.5438594818115234,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
left ALM,25,24,False,-0.5976149847476536,0.2925379418699341,0.0,0.0008956547360867261,9.466149404633179e-05,0.0,0.5701754093170166,Ignore,sparse,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
left Striatum,119,6,False,-0.6106737608357434,0.05895970866154569,0.0,0.0009004509076476098,0.0037773332176614283,0.0,2.412280321121216,Left,tonic,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context.
left ALM,51,50,False,-0.6225133577827485,0.2030764764400709,0.0,0.00035325009375810625,8.617210871515171e-05,0.0,2.149122714996338,Left,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right ALM,79,22,False,-0.6453651619708688,0.19513140094105927,0.0,0.0006603091955184936,0.0001345961885787951,0.0,2.675438642501831,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
left Striatum,140,27,False,-0.8640209159441455,0.7803185775554061,0.19835072638518325,0.0023701853584498166,0.0067431560268213005,0.03003692173103217,0.3070175349712372,Right,sparse,SPEC-TCNN neuron attention is high (a=0.007); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.030). | Low delay rate; kept only if other scores remain high.
right Striatum,224,55,False,-1.1790054743496705,0.3880751818483742,0.16002069307059213,0.0006713646464049817,0.004083100412010812,0.012588036556982877,0.3947368562221527,Left,sparse,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.013). | Low delay rate; kept only if other scores remain high.
left Striatum,153,40,False,-1.4273932955764679,1.9999999940395383,0.0,0.0014286003075540065,0.02631287995239815,0.0,0.21929824352264404,Left,sparse,Choice-discriminative delay rate (d′=2.00 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.026); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
right Striatum,190,21,False,-1.7037613811810501,0.8996468554235215,0.0,0.0019586822018027306,0.006810245848924923,0.0,0.3947368562221527,Ignore,sparse,Choice-discriminative delay rate (d′=0.90 vs other actions; prefers Ignore). | SPEC-TCNN neuron attention is high (a=0.007); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
right ALM,92,35,False,-1.779210794693258,1.3202292446726107,0.03901462908036727,0.0017667799023911358,0.00044527678019123837,0.0059612574874359685,0.35087719559669495,Right,sparse,Choice-discriminative delay rate (d′=1.32 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.006). | Low delay rate; kept only if other scores remain high.
right ALM,107,50,False,-1.8345771265433661,0.5752737395270484,0.04687013836430528,0.0022776986472308634,0.00018816106477045948,0.0024889173099107813,0.3947368562221527,Ignore,sparse,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002). | Low delay rate; kept only if other scores remain high.
left ALM,22,21,False,-1.8525973831959721,0.9417217640629308,0.03878832556218154,0.0011920722899958491,0.00018118000285426107,0.004185118297917031,0.35087719559669495,Left,sparse,Choice-discriminative delay rate (d′=0.94 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.004). | Low delay rate; kept only if other scores remain high.
right ALM,104,47,False,-1.8691179891267762,0.7707452786122595,0.06341993819509363,0.0006532030645757914,0.0002570349766306531,0.005657150861301435,0.3947368562221527,Left,sparse,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.006). | Low delay rate; kept only if other scores remain high.
right ALM,68,11,False,-1.8869852778855951,1.4433757293249596,0.009902704696865779,0.001646932400763035,0.0005036303672763158,0.001654223908580494,0.30701756477355957,Right,sparse,Choice-discriminative delay rate (d′=1.44 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.001); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002). | Low delay rate; kept only if other scores remain high.
right ALM,73,16,False,-1.9035826126635642,1.443375666091513,0.0,0.0019452387467026712,0.0005036303072389011,0.0,0.3070175349712372,Right,sparse,Choice-discriminative delay rate (d′=1.44 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.001); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
right Striatum,207,38,False,-1.9210322515350458,0.35233212431080646,0.0,0.0012884764233604073,0.0039397353342735635,0.0,0.35087719559669495,Ignore,sparse,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
left ALM,29,28,False,-1.9562338367915475,1.2247449064318212,0.0,0.002651791088283062,0.000240450504573618,0.0,0.30701756477355957,Right,sparse,Choice-discriminative delay rate (d′=1.22 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
left ALM,56,55,False,-1.9896031038626418,0.3880752984290588,0.026390501026881102,0.0007102752570062876,0.00010415130234353824,0.001173404637907684,0.35087719559669495,Right,sparse,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001). | Low delay rate; kept only if other scores remain high.
left Striatum,133,20,False,-1.9939085638327358,0.5773503242500456,0.0,0.0003236209973692894,0.006343361355208098,0.0,0.08771929889917374,Ignore,sparse,SPEC-TCNN neuron attention is high (a=0.006); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
right ALM,97,40,False,-2.004336920034601,0.42547224860825417,0.0,0.0021327766589820385,0.00014705413245476252,0.0,0.3070175349712372,Ignore,sparse,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
left ALM,27,26,False,-2.0831123964533447,0.3880752984290588,0.0,0.0010768550913780929,0.00010415130234353824,0.0,0.35087719559669495,Right,sparse,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
left ALM,38,37,False,-2.1032481318659677,0.3880752928984988,0.0,0.00041384706273674967,0.00010415129613563705,0.0,0.3947368562221527,Right,delay_suppress,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
left ALM,26,25,False,-2.1173548819262558,0.18228765248329692,0.0,0.0005887109320610762,7.632771108239468e-05,0.0,0.21929824352264404,Left,sparse,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
right ALM,77,20,False,-2.1317713946426076,0.3415123073169844,0.0,0.0006226268596947193,0.00016733189184178594,0.0,0.30701756477355957,Left,delay_suppress,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
left ALM,47,46,False,-2.140125281963229,0.10314207610509361,0.0,8.30050092190504e-05,7.832849248129454e-05,0.0,0.2631579041481018,Ignore,sparse,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Low delay rate; kept only if other scores remain high.
